0 0.50066
50 0.500672
100 0.500672
150 0.500672
200 0.500672
250 0.500671
300 0.500671
350 0.500671
400 0.500671
450 0.50067
500 0.50067
550 0.500669
600 0.500668
650 0.500666
700 0.500665
750 0.500662
800 0.500658
850 0.500652
900 0.50064
950 0.500616
1000 0.500561
1050 0.500506
1100 0.500583
1150 0.500337
1200 0.499684
1250 0.49873
1300 0.497946
1350 0.497254
1400 0.496732
1450 0.496235
1500 0.49429
1550 0.490011
1600 0.486391
1650 0.480645
1700 0.478989
1750 0.477602
1800 0.475913
1850 0.474175
1900 0.470678
1950 0.448849
2000 0.450657
2050 0.434391
2100 0.425767
2150 0.414444
2200 0.41017
2250 0.406517
2300 0.40887
2350 0.394238
2400 0.400132
2450 0.399045
2500 0.423709
2550 0.381814
2600 0.380573
2650 0.380372
2700 0.370813
2750 0.371215
2800 0.372793
2850 0.374693
2900 0.371938
2950 0.379171
3000 0.409589
3050 0.363395
3100 0.347615
3150 0.350035
3200 0.354061
3250 0.334061
3300 0.33908
3350 0.344534
3400 0.342789
3450 0.331856
3500 0.33629
3550 0.319411
3600 0.327163
3650 0.34784
3700 0.378968
3750 0.340782
3800 0.338618
3850 0.330306
3900 0.354247
3950 0.374213
4000 0.334882
4050 0.332556
4100 0.328143
4150 0.331523
4200 0.334565
4250 0.330377
4300 0.340498
4350 0.330922
4400 0.415278
4450 0.33302
4500 0.330944
4550 0.328057
4600 0.331742
4650 0.320159
4700 0.322365
4750 0.315327
4800 0.322458
4850 0.335042
4900 0.338419
4950 0.318852
5000 0.312124
5050 0.318608
5100 0.312678
5150 0.324802
5200 0.315402
5250 0.35658
5300 0.318441
5350 0.339075
5400 0.320453
5450 0.31827
5500 0.314801
5550 0.311799
5600 0.322489
5650 0.308381
5700 0.316555
5750 0.313906
5800 0.325975
5850 0.319164
5900 0.317006
5950 0.335813
6000 0.311774
6050 0.309716
6100 0.323214
6150 0.321576
6200 0.32103
6250 0.357707
6300 0.320871
6350 0.31422
6400 0.307896
6450 0.313776
6500 0.313033
6550 0.316168
6600 0.317579
6650 0.32528
6700 0.315222
6750 0.313439
6800 0.312261
6850 0.320735
6900 0.320146
6950 0.317534
7000 0.315433
7050 0.318121
7100 0.314079
7150 0.307431
7200 0.316471
7250 0.314812
7300 0.305968
7350 0.31578
7400 0.319395
7450 0.334757
7500 0.314597
7550 0.315212
7600 0.32833
7650 0.324238
7700 0.321187
7750 0.315801
7800 0.318291
7850 0.315627
7900 0.324196
7950 0.320243
8000 0.316755
8050 0.330289
8100 0.3306
8150 0.328308
8200 0.313566
8250 0.325417
8300 0.31692
8350 0.311499
8400 0.313601
8450 0.314704
8500 0.314713
8550 0.311714
8600 0.313478
8650 0.314348
8700 0.32219
8750 0.310454
8800 0.309272
8850 0.316727
8900 0.318678
8950 0.315537
9000 0.31719
9050 0.318765
9100 0.314909
9150 0.314458
9200 0.313279
9250 0.315089
9300 0.314987
9350 0.315642
9400 0.311472
9450 0.31064
9500 0.313238
9550 0.312259
9600 0.310193
9650 0.308385
9700 0.31684
9750 0.32129
9800 0.31416
9850 0.315545
9900 0.318981
9950 0.310758
10000 0.31223
10050 0.310869
10100 0.315654
10150 0.317464
10200 0.314138
10250 0.307273
10300 0.308416
10350 0.31303
10400 0.305674
10450 0.306968
10500 0.312324
10550 0.314625
10600 0.30764
10650 0.305993
10700 0.310507
10750 0.308786
10800 0.309662
10850 0.30789
10900 0.309575
10950 0.307654
11000 0.309668
11050 0.317299
11100 0.308117
11150 0.3076
11200 0.319969
11250 0.307023
11300 0.304471
11350 0.3118
11400 0.310537
11450 0.308339
11500 0.310929
11550 0.305905
11600 0.306892
11650 0.307906
11700 0.305984
11750 0.310151
11800 0.334374
11850 0.306065
11900 0.317644
11950 0.304742
12000 0.304736
12050 0.30821
12100 0.306542
12150 0.306762
12200 0.307111
12250 0.312141
12300 0.30917
12350 0.313238
12400 0.305258
12450 0.312569
12500 0.305059
12550 0.315317
12600 0.316923
12650 0.30836
12700 0.307319
12750 0.30901
12800 0.309418
12850 0.308637
12900 0.31052
12950 0.30522
13000 0.308354
13050 0.30664
13100 0.305142
13150 0.322696
13200 0.312894
13250 0.303949
13300 0.305433
13350 0.310263
13400 0.31568
13450 0.316991
13500 0.30677
13550 0.307547
13600 0.304876
13650 0.305913
13700 0.307478
13750 0.315689
13800 0.306061
13850 0.317906
13900 0.305195
13950 0.304363
14000 0.311147
14050 0.309435
14100 0.308145
14150 0.314117
14200 0.307818
14250 0.311461
14300 0.310337
14350 0.305576
14400 0.317351
14450 0.311179
14500 0.309482
14550 0.308024
14600 0.308651
14650 0.306538
14700 0.316688
14750 0.305175
14800 0.312735
14850 0.317471
14900 0.311429
14950 0.317796
15000 0.307963
15050 0.306285
15100 0.304266
15150 0.309842
15200 0.314253
15250 0.307505
15300 0.315303
15350 0.310847
15400 0.30419
15450 0.305966
15500 0.316793
15550 0.308872
15600 0.309402
15650 0.305078
15700 0.30684
15750 0.30947
15800 0.321756
15850 0.322556
15900 0.312292
15950 0.307509
16000 0.324594
16050 0.308156
16100 0.310166
16150 0.305231
16200 0.30699
16250 0.307996
16300 0.319142
16350 0.308761
16400 0.314818
16450 0.307661
16500 0.308481
16550 0.311602
16600 0.307553
16650 0.307279
16700 0.310134
16750 0.314751
16800 0.306217
16850 0.30952
16900 0.306184
16950 0.314417
17000 0.304562
17050 0.316418
17100 0.311441
17150 0.32793
17200 0.310522
17250 0.308641
17300 0.313398
17350 0.312419
17400 0.307633
17450 0.314795
17500 0.306955
17550 0.306228
17600 0.307649
17650 0.335396
17700 0.306047
17750 0.311487
17800 0.313658
17850 0.312488
17900 0.307497
17950 0.308917
18000 0.308328
18050 0.311377
18100 0.317064
18150 0.308874
18200 0.307203
18250 0.303227
18300 0.311161
18350 0.309426
18400 0.308176
18450 0.316446
18500 0.309145
18550 0.313443
18600 0.308865
18650 0.306238
18700 0.311099
18750 0.31413
18800 0.307534
18850 0.312135
18900 0.311078
18950 0.312246
19000 0.308083
19050 0.314656
19100 0.311449
19150 0.305798
19200 0.308691
19250 0.310285
19300 0.309632
19350 0.308806
19400 0.310012
19450 0.318526
19500 0.314255
19550 0.308247
19600 0.306498
19650 0.304389
19700 0.306633
19750 0.309682
19800 0.308865
19850 0.306719
19900 0.311468
19950 0.317112
20000 0.304692
20050 0.310164
20100 0.312854
20150 0.313853
20200 0.31717
20250 0.305717
20300 0.306823
20350 0.310608
20400 0.309834
20450 0.304355
20500 0.307262
20550 0.30917
20600 0.319146
20650 0.355029
20700 0.3073
20750 0.309018
20800 0.312532
20850 0.308784
20900 0.306297
20950 0.30441
21000 0.311009
21050 0.311748
21100 0.309008
21150 0.311357
21200 0.322689
21250 0.325068
21300 0.310556
21350 0.305865
21400 0.314868
21450 0.30632
21500 0.314139
21550 0.309195
21600 0.33905
21650 0.309409
21700 0.329564
21750 0.309705
21800 0.305747
21850 0.312411
21900 0.312449
21950 0.310704
22000 0.311139
22050 0.308153
22100 0.312113
22150 0.314616
22200 0.305929
22250 0.31056
22300 0.314761
22350 0.313413
22400 0.304115
22450 0.31127
22500 0.314561
22550 0.310313
22600 0.306338
22650 0.30536
22700 0.304774
22750 0.302625
22800 0.310052
22850 0.310767
22900 0.313292
22950 0.320422
23000 0.317778
23050 0.311013
23100 0.31411
23150 0.313033
23200 0.315308
23250 0.321682
23300 0.316124
23350 0.31736
23400 0.304786
23450 0.306758
23500 0.315304
23550 0.30752
23600 0.309893
23650 0.3116
23700 0.312726
23750 0.31153
23800 0.312754
23850 0.306906
23900 0.319109
23950 0.313141
24000 0.314318
24050 0.307741
24100 0.309464
24150 0.310971
24200 0.314891
24250 0.335443
24300 0.317661
24350 0.309697
24400 0.308894
24450 0.315723
24500 0.30965
24550 0.310739
24600 0.308478
24650 0.321994
24700 0.313297
24750 0.311861
24800 0.314468
24850 0.305601
24900 0.309589
24950 0.318656
