0 0.500344
50 0.499871
100 0.49934
150 0.49893
200 0.498292
250 0.49651
300 0.490975
350 0.48813
400 0.487647
450 0.487424
500 0.487161
550 0.486851
600 0.486508
650 0.486134
700 0.485727
750 0.485269
800 0.484759
850 0.484264
900 0.486607
950 0.484087
1000 0.483395
1050 0.482152
1100 0.477631
1150 0.455229
1200 0.432502
1250 0.413918
1300 0.409955
1350 0.362286
1400 0.269322
1450 0.332253
1500 0.290019
1550 0.23489
1600 0.220904
1650 0.22971
1700 0.214123
1750 0.241206
1800 0.185243
1850 0.129234
1900 0.148057
1950 0.101282
2000 0.160328
2050 0.123761
2100 0.143583
2150 0.162105
2200 0.113289
2250 0.121682
2300 0.13129
2350 0.122168
2400 0.124236
2450 0.112093
2500 0.0918382
2550 0.103696
2600 0.0880913
2650 0.0692047
2700 0.0970074
2750 0.120788
2800 0.126144
2850 0.100998
2900 0.0670135
2950 0.114627
3000 0.0749794
3050 0.135125
3100 0.0804297
3150 0.0624784
3200 0.0713703
3250 0.115005
3300 0.0787364
3350 0.0645368
3400 0.0827922
3450 0.0925813
3500 0.0610226
3550 0.075256
3600 0.0888427
3650 0.0568256
3700 0.0919065
3750 0.096982
3800 0.0899063
3850 0.0772448
3900 0.0941688
3950 0.0700855
4000 0.0715553
4050 0.0796136
4100 0.139095
4150 0.0640215
4200 0.0789021
4250 0.100568
4300 0.052664
4350 0.0836125
4400 0.0647505
4450 0.109026
4500 0.0647103
4550 0.0873985
4600 0.0735639
4650 0.102208
4700 0.112334
4750 0.0578934
4800 0.0905132
4850 0.0811693
4900 0.0952415
4950 0.0824821
5000 0.0507052
5050 0.0636439
5100 0.0615267
5150 0.0521055
5200 0.0719523
5250 0.0948097
5300 0.0602603
5350 0.0902489
5400 0.114449
5450 0.0943408
5500 0.0999911
5550 0.0652535
5600 0.132934
5650 0.0832024
5700 0.0569741
5750 0.0669938
5800 0.0657712
5850 0.0425731
5900 0.0707443
5950 0.056337
6000 0.0641098
6050 0.0813853
6100 0.0700749
6150 0.0577359
6200 0.0515759
6250 0.0655213
6300 0.0384263
6350 0.0647858
6400 0.0711769
6450 0.0757807
6500 0.0623023
6550 0.0789777
6600 0.0409319
6650 0.0979292
6700 0.104671
6750 0.0616547
6800 0.0693504
6850 0.0579832
6900 0.0730767
6950 0.0754718
7000 0.0472424
7050 0.066962
7100 0.0850722
7150 0.0698375
7200 0.0797071
7250 0.0824541
7300 0.0428341
7350 0.0726132
7400 0.0583645
7450 0.0682592
7500 0.0605624
7550 0.068846
7600 0.0538315
7650 0.0516897
7700 0.0324245
7750 0.0561725
7800 0.0501967
7850 0.0581877
7900 0.0432475
7950 0.0443229
8000 0.0641617
8050 0.0569273
8100 0.0489182
8150 0.0682136
8200 0.0657839
8250 0.0657252
8300 0.0409347
8350 0.0854309
8400 0.0532602
8450 0.0642007
8500 0.0726717
8550 0.0494318
8600 0.0452032
8650 0.0531077
8700 0.0654392
8750 0.0547476
8800 0.0616101
8850 0.051301
8900 0.0528126
8950 0.0487192
9000 0.0348909
9050 0.112049
9100 0.0254291
9150 0.0735257
9200 0.0400593
9250 0.053153
9300 0.0358243
9350 0.0574194
9400 0.0555382
9450 0.0677838
9500 0.0354489
9550 0.0429718
9600 0.0672597
9650 0.0518216
9700 0.0570272
9750 0.0350223
9800 0.0564081
9850 0.0458859
9900 0.0744421
9950 0.0436252
10000 0.0431072
10050 0.0403699
10100 0.0532028
10150 0.062605
10200 0.0779259
10250 0.0424724
10300 0.0407196
10350 0.0758568
10400 0.0584667
10450 0.0586416
10500 0.0261013
10550 0.036619
10600 0.0226749
10650 0.0362064
10700 0.0551585
10750 0.0401145
10800 0.0322945
10850 0.0483868
10900 0.0420264
10950 0.111516
11000 0.0441453
11050 0.0307611
11100 0.0617642
11150 0.0418039
11200 0.0339046
11250 0.0515796
11300 0.0381592
11350 0.072036
11400 0.0390602
11450 0.0359953
11500 0.0251477
11550 0.0306344
11600 0.0570632
11650 0.0700719
11700 0.047867
11750 0.0299885
11800 0.0337566
11850 0.0428678
11900 0.0434983
11950 0.0925537
12000 0.0301872
12050 0.0400312
12100 0.0326764
12150 0.0271479
12200 0.0492254
12250 0.0550135
12300 0.0303144
12350 0.0471104
12400 0.0289935
12450 0.0398585
12500 0.0423323
12550 0.0459105
12600 0.0808938
12650 0.0240477
12700 0.0441575
12750 0.045696
12800 0.0210885
12850 0.0629773
12900 0.0299949
12950 0.0352996
13000 0.0435467
13050 0.0322599
13100 0.0193256
13150 0.0259574
13200 0.038232
